code_module,code_presentation,id_student,final_result,cluster,pca1,pca2,sum_click_total_7w
CCC,2014B,247819,Pass,0,0.19604949056125195,0.3392522255218929,497
CCC,2014B,250092,Fail,0,-1.8387212323767093,-0.19124989216771202,17
CCC,2014B,251385,Distinction,0,0.12083902977896907,-0.31479455155853664,625
CCC,2014B,253859,Distinction,0,-0.23081018925271324,0.13302682569179655,354
CCC,2014B,255140,Withdrawn,0,-1.7325680695115693,-0.41155959508294376,70
CCC,2014B,255310,Pass,0,-0.5870528224657792,-0.36671987654865457,381
CCC,2014B,256532,Withdrawn,0,-1.8020816597692002,-0.14553662915937093,22
CCC,2014B,260062,Withdrawn,0,-1.9252747512306327,-0.2874117078040594,1
CCC,2014B,260949,Pass,0,-1.4724363372515987,-0.13978012283007013,105
CCC,2014B,261265,Fail,0,-0.8599637932845728,-0.4189376631495842,305
CCC,2014B,261615,Pass,3,1.4602223884073886,1.0836168635661767,784
CCC,2014B,262391,Withdrawn,0,-0.5290540027997398,-0.27867373975445714,343
CCC,2014B,264159,Pass,0,-1.060429010116903,-0.17998998576579525,272
CCC,2014B,266040,Withdrawn,0,-0.26273160982251276,-0.061281259033039354,441
CCC,2014B,266558,Withdrawn,0,-0.7368047627382012,-0.3290283339597097,309
CCC,2014B,266915,Withdrawn,0,-1.4789304929397273,-0.5029034288701368,146
CCC,2014B,267118,Withdrawn,0,-1.093152613866449,0.3074060091295272,118
CCC,2014B,268018,Withdrawn,0,0.16745817725082845,0.0805180587356644,473
CCC,2014B,269676,Pass,0,0.5929553140765166,-0.27584108419716125,670
CCC,2014B,278861,Withdrawn,1,18.070602421036895,3.4550788893697244,5544
CCC,2014B,279868,Pass,0,-1.7036571042498834,-0.11215993126979205,41
CCC,2014B,279883,Withdrawn,0,-1.60491149346619,0.018137681581003786,59
CCC,2014B,281261,Withdrawn,0,-0.733135709097977,0.09115319944009095,318
CCC,2014B,281801,Distinction,0,-1.0342437697760194,-0.10502830729465937,219
CCC,2014B,282193,Pass,1,3.7786042184168687,-1.805309555876964,1706
CCC,2014B,283798,Pass,0,-0.9319722994205333,-0.23683510285923376,269
CCC,2014B,284812,Distinction,0,0.763155121466393,-0.8376738666846274,832
CCC,2014B,285170,Pass,0,1.478480216377112,-1.212584387432944,992
CCC,2014B,285475,Pass,0,-1.2251673940404113,-0.19626331261665655,225
CCC,2014B,289009,Pass,0,-1.2395061600006443,-0.3555983449833412,195
CCC,2014B,289397,Withdrawn,0,-1.7195524209939557,-0.029065790532952305,35
CCC,2014B,290382,Withdrawn,0,-1.3835400395054231,-0.24780726162725122,157
CCC,2014B,291805,Pass,0,-1.1740906199589618,-0.20299510591071443,200
CCC,2014B,295893,Withdrawn,0,-0.26976231503447073,-0.3891882626207817,449
CCC,2014B,296411,Pass,0,-0.836351392682228,-0.19520847410801337,290
CCC,2014B,298040,Pass,3,5.41701076132766,1.3502808679891283,2248
CCC,2014B,300059,Pass,0,-1.7490323321368737,-0.2916403902219403,53
CCC,2014B,300594,Withdrawn,0,-1.0310325391415645,-0.38589332290876505,229
CCC,2014B,300611,Withdrawn,0,-1.0586433922959755,-0.1519563637437966,224
CCC,2014B,301232,Pass,0,-0.3273930547780274,-0.1358786144699144,390
CCC,2014B,305783,Withdrawn,0,-1.7623898580492798,-0.31264542681239843,52
CCC,2014B,305876,Fail,0,-1.125153774653105,-0.2648580730121824,225
CCC,2014B,308391,Withdrawn,0,-1.8367248245935606,-0.2911972682318843,27
CCC,2014B,308918,Fail,0,-1.3567455609646768,-0.06518988094815395,143
CCC,2014B,309118,Pass,0,-1.487433919339604,-0.23004466041518234,116
CCC,2014B,310088,Withdrawn,0,-1.4219510237012147,-0.3847598405700473,146
CCC,2014B,311616,Pass,0,0.33601964773216825,0.03379839437069826,647
CCC,2014B,312886,Fail,0,-1.891332316440205,-0.2534341294523177,10
CCC,2014B,314555,Withdrawn,0,-1.2925603356732307,-0.015804855665221777,164
CCC,2014B,315322,Withdrawn,0,-1.3036532613411396,0.231575312794293,114
CCC,2014B,315728,Pass,0,-0.4991911279087837,-0.1714619700252426,408
CCC,2014B,316227,Distinction,3,1.242800329701918,0.7803703509492602,805
CCC,2014B,319042,Fail,0,0.685362161852978,0.5089412342267825,614
CCC,2014B,320153,Withdrawn,0,-0.6653826275940079,-0.566711249644786,371
CCC,2014B,324257,Fail,0,-0.7559179921951032,-0.32171130941377013,321
CCC,2014B,325497,Withdrawn,0,-0.8361912826846636,-0.05310179760400646,291
CCC,2014B,328261,Fail,0,-1.3189776299487845,-0.10900928365736633,153
CCC,2014B,329673,Pass,3,1.9286275675007634,0.9922257339286408,885
CCC,2014B,330862,Fail,0,-0.8841276121077205,0.03945753551442124,259
CCC,2014B,330994,Withdrawn,0,-1.7957943155665252,-0.26306192893515457,31
CCC,2014B,335553,Withdrawn,0,-0.9326389702645421,-0.589264741864035,326
CCC,2014B,335648,Fail,0,-1.4046004059747876,-0.13989209341016645,106
CCC,2014B,336398,Distinction,0,-0.4867261603294283,-0.1843926019339615,405
CCC,2014B,336695,Withdrawn,0,-0.667091503012188,0.36832396304922066,232
CCC,2014B,338604,Pass,0,-1.5799084798520258,-0.2199226349560475,83
CCC,2014B,338731,Withdrawn,0,1.6298123333660128,-1.4321856175614016,1076
CCC,2014B,342089,Fail,0,-1.6147225570796828,-0.08331386456014372,18
CCC,2014B,342957,Fail,0,-1.1685302213989408,0.1030135936334287,132
CCC,2014B,342974,Pass,0,-0.40030891253313106,-0.4741554923177712,482
CCC,2014B,344367,Fail,0,-1.5838539711381379,-0.26025732233777915,90
CCC,2014B,344396,Fail,0,-1.4706995506880394,-0.2542384704648306,134
CCC,2014B,345256,Pass,0,0.07329246635415079,-0.7172819186085196,627
CCC,2014B,347764,Fail,0,-1.6271053765814805,-0.30383301077956265,82
CCC,2014B,348050,Fail,0,-0.5372184188545589,-0.1848216790936425,366
CCC,2014B,348159,Pass,0,-0.9728771191359057,0.14881523245042422,225
CCC,2014B,349069,Fail,0,-1.5863895060772513,-0.19704594866900552,81
CCC,2014B,351328,Withdrawn,0,0.9866934781350265,-0.08580612726570634,802
CCC,2014B,351577,Pass,0,-0.8717214162096892,0.13551776778094946,236
CCC,2014B,351775,Pass,3,2.782327364850568,0.08004311786800648,1491
CCC,2014B,353660,Withdrawn,0,-1.3812871122610475,-0.08410350179783362,131
CCC,2014B,353804,Withdrawn,0,0.46755486468660107,-1.177003202899016,752
CCC,2014B,353979,Withdrawn,0,-1.571071919298102,-0.05329046712910471,67
CCC,2014B,354607,Pass,0,-1.2682388938984552,-0.08037398841608609,157
CCC,2014B,355143,Fail,0,-0.7996894878888116,-0.05877370388010536,283
CCC,2014B,356274,Fail,0,-1.7554958075943212,-0.30961938792294974,56
CCC,2014B,356523,Withdrawn,0,0.00404438083095527,0.13552591385084864,449
CCC,2014B,357176,Pass,3,1.2448106062974413,0.5936594648093724,917
CCC,2014B,357851,Withdrawn,0,-1.3785313836209299,-0.4476945477789823,175
CCC,2014B,357942,Withdrawn,0,0.9060959060870155,-1.4915490221861263,937
CCC,2014B,358075,Withdrawn,0,-1.3387296152982546,-0.273202850127039,194
CCC,2014B,359114,Pass,0,-1.2551823597534817,-0.18113134496976022,177
CCC,2014B,359460,Withdrawn,0,-1.0784256835924464,-0.1936312669308201,218
CCC,2014B,360547,Withdrawn,0,-1.757283451415071,-0.1560969245771967,31
CCC,2014B,361410,Pass,0,-0.7588546341428923,0.22541451918290345,259
CCC,2014B,362223,Pass,0,-0.8781670977726828,0.14526265764010032,260
CCC,2014B,362661,Withdrawn,0,-1.3230274533242827,-0.2749334897216957,168
CCC,2014B,363374,Fail,0,-1.3401683953203656,-0.397866252857939,182
CCC,2014B,363773,Pass,0,0.9845408537672836,0.14149857185626138,888
CCC,2014B,363906,Fail,0,-0.2967151424687335,-0.012476087336720284,427
CCC,2014B,363939,Fail,0,-0.618736462491887,-0.1297888612400281,317
CCC,2014B,364920,Withdrawn,0,-1.9252747512306327,-0.2874117078040594,1
CCC,2014B,365993,Fail,0,-1.6806526758307394,-0.1956563095785442,50
CCC,2014B,366310,Pass,0,-1.0820558292621265,0.008642429537037918,226
CCC,2014B,366424,Withdrawn,0,-1.2289400033687659,-0.36980784731616534,199
CCC,2014B,368876,Fail,0,-1.3572898361162986,-0.4382445152842541,175
CCC,2014B,370336,Fail,0,-1.319889116956583,-0.36774030402766195,166
CCC,2014B,371113,Withdrawn,0,-1.7878902754383759,-0.10844694367956775,25
CCC,2014B,371526,Pass,0,-1.4341313400973192,-0.2060490614361094,127
CCC,2014B,371901,Pass,0,-1.4609151270768805,-0.12946815056329505,111
CCC,2014B,372812,Withdrawn,0,-1.5801156878086475,-0.22368881775099275,93
CCC,2014B,374028,Distinction,0,0.8518798040121337,-0.10348769241417133,782
CCC,2014B,374756,Distinction,0,0.4502663794651985,0.027208434219118546,639
CCC,2014B,375688,Withdrawn,0,-1.786339459431882,-0.29195923480236574,43
CCC,2014B,376701,Withdrawn,0,-1.1610504056567705,-0.46551090729663586,236
CCC,2014B,378920,Pass,0,-0.5268373648370914,0.011443361206848714,381
CCC,2014B,379406,Withdrawn,0,-0.28417036458712824,-0.4242768531568625,471
CCC,2014B,381240,Fail,0,-1.3126186755836007,-0.12161173163320062,143
CCC,2014B,381927,Distinction,0,-1.1785847988420175,-0.19089889496953236,220
CCC,2014B,383140,Pass,0,-1.0680764474888143,0.5294045318285848,156
CCC,2014B,383158,Pass,0,-1.6697798817722973,-0.2945329041099705,70
CCC,2014B,383311,Fail,0,-1.6920970983436152,-0.24928370782757964,60
CCC,2014B,383347,Distinction,0,-0.44764474728409853,0.20298822948652814,427
CCC,2014B,383372,Pass,3,1.4335025060338111,0.22906780677966487,1108
CCC,2014B,383971,Fail,0,-0.24356660069052333,0.30035635131745025,256
CCC,2014B,385120,Withdrawn,0,-1.3295922692922852,-0.1282144400322986,133
CCC,2014B,385387,Distinction,3,5.04231633439,1.6809764641147162,1719
CCC,2014B,386121,Withdrawn,0,-1.2619728029552972,-0.40787279016872846,191
CCC,2014B,386189,Withdrawn,0,-1.5879509899128024,-0.23363379084831662,84
CCC,2014B,387009,Pass,0,0.8487466157515369,0.288489437925298,870
CCC,2014B,388538,Pass,3,1.504861803616451,0.630591630079418,923
CCC,2014B,388708,Withdrawn,0,-1.2489560837409666,0.2908443512687097,119
CCC,2014B,388750,Withdrawn,0,-1.1821353680721252,0.09241285582826872,164
CCC,2014B,391343,Fail,0,-1.4302473355620564,-0.24701300020305775,129
CCC,2014B,391419,Fail,0,-0.8373936147803632,0.023938749647378046,277
CCC,2014B,392526,Pass,0,-0.7693403985035782,-0.10400823669737974,279
CCC,2014B,394311,Pass,0,-0.3438715000409708,0.09021729617217131,407
CCC,2014B,394341,Fail,0,-1.4301877158517486,-0.24945545682570083,129
CCC,2014B,395164,Withdrawn,0,-1.8741468837419613,-0.2966852060297033,17
CCC,2014B,396825,Pass,0,-0.8452441378497497,-0.03205031219142232,294
CCC,2014B,397506,Pass,0,0.5809013434563598,-0.32713405912045734,755
CCC,2014B,398487,Fail,0,-0.8278036423205603,0.33415334929498297,249
CCC,2014B,400063,Withdrawn,0,-1.917179194923199,-0.2852567813682071,3
CCC,2014B,401296,Pass,0,-0.8766530856831496,-0.22183825334227633,276
CCC,2014B,401903,Pass,0,-0.8566599500147576,0.0539002987295408,258
CCC,2014B,403085,Pass,0,0.39195195328262644,0.06069227909903495,678
CCC,2014B,404239,Fail,0,-1.7510631412747655,-0.19140398998444905,41
CCC,2014B,406265,Withdrawn,0,-1.0931066707450676,-0.2797347473358402,223
CCC,2014B,406337,Withdrawn,0,-1.6541540321635968,-0.283867764202554,74
CCC,2014B,406846,Fail,0,-1.5468652332208748,-0.0407446137895109,75
CCC,2014B,406908,Fail,0,-0.7180783264091094,0.10644773793882685,301
CCC,2014B,406937,Withdrawn,0,-1.0688574913086155,-0.3511561717144604,240
CCC,2014B,407453,Withdrawn,0,1.0503886881270255,-0.048872332272718505,961
CCC,2014B,407818,Fail,0,-0.6734089032455393,0.33412572212274827,280
CCC,2014B,408371,Withdrawn,0,-1.675779148613852,-0.23910141513794964,54
CCC,2014B,408413,Fail,0,-0.001539052119501922,0.19720274263744048,588
CCC,2014B,409540,Withdrawn,0,-1.4941768734309482,-0.385117315824145,126
CCC,2014B,410203,Pass,0,-0.23809795786261245,-0.5679051916785441,486
CCC,2014B,410407,Distinction,0,0.6118597453577618,0.7137400539891137,725
CCC,2014B,410699,Pass,0,-0.8474113103510669,0.11134603337216334,229
CCC,2014B,410886,Withdrawn,0,-0.7760797717474465,-0.09749845855203587,422
CCC,2014B,412258,Distinction,0,-0.11695882294613263,0.14270997124664078,451
CCC,2014B,412268,Withdrawn,0,0.861228894318637,-0.5620456018521587,781
CCC,2014B,412284,Fail,0,-1.4315789787438316,0.1782125270156851,87
CCC,2014B,413083,Fail,0,-0.6079539337072252,0.4368624198603795,304
CCC,2014B,416500,Withdrawn,0,-1.2618371636367451,-0.20878398094379097,172
CCC,2014B,416689,Pass,0,-0.5504206216339788,-0.06530564781955538,314
CCC,2014B,416860,Withdrawn,0,-1.275531112126333,-0.07101781870442297,152
CCC,2014B,417820,Pass,0,-1.4489004336048341,-0.2659359216981108,121
CCC,2014B,418224,Fail,0,-0.8498722445547294,-0.22269026742420023,278
CCC,2014B,418623,Pass,0,1.1965746057051567,-2.024757188107146,1074
CCC,2014B,418971,Withdrawn,0,-1.104393145349251,0.11665364104115514,203
CCC,2014B,419233,Fail,0,-1.6056919024061802,-0.1876197557319141,72
CCC,2014B,419536,Withdrawn,0,-1.3666284049499637,-0.2009430609642637,138
CCC,2014B,420345,Pass,0,-1.0028722728973465,-0.25195262006962404,242
CCC,2014B,420528,Distinction,0,-0.17810420917194078,0.3587536410578051,428
CCC,2014B,420935,Distinction,3,4.063628908631934,0.5515758358700319,2032
CCC,2014B,421209,Pass,0,-1.5375378434531173,0.02767038665982041,77
CCC,2014B,421712,Withdrawn,0,-1.1539032726391303,-0.16427352229355693,200
CCC,2014B,423879,Distinction,3,1.8608017662509262,-0.19823738035866617,1133
CCC,2014B,424082,Pass,0,-0.9105593860969105,-0.5563468984079959,322
CCC,2014B,424112,Pass,0,-0.8740309206826448,-0.17904271283049936,274
CCC,2014B,424950,Pass,0,-1.4101025988401445,-0.17490444923856338,119
CCC,2014B,425287,Withdrawn,0,-1.3606327092192347,0.017799169929935094,105
CCC,2014B,426610,Pass,0,-0.7844130741010416,-0.8033694859266,370
CCC,2014B,426616,Fail,0,-0.7456010942816524,-0.06716259843700441,289
CCC,2014B,429065,Fail,0,-0.8319262684666174,-0.08242596088859595,263
CCC,2014B,429185,Distinction,0,0.48010866215739806,0.3674530957272405,783
CCC,2014B,430686,Pass,0,-1.079948363048811,-0.014049031185157327,217
CCC,2014B,431014,Fail,0,-0.4262579392882016,-0.4303327570739169,412
CCC,2014B,431386,Pass,0,-1.6628492122317673,-0.38146937389126656,82
CCC,2014B,432278,Withdrawn,0,-0.42588983512819534,-0.05574638098256979,393
CCC,2014B,432718,Withdrawn,0,-1.503179447700386,-0.3169900816616251,125
CCC,2014B,434562,Pass,0,-0.23761052287685874,-0.12313416662678955,470
CCC,2014B,435271,Withdrawn,0,-0.5767855677298375,-0.20622133135819765,391
CCC,2014B,436058,Pass,0,-1.566062287338214,-0.1924505535298786,80
CCC,2014B,438313,Withdrawn,0,-0.7194258671154345,-0.4269642723128264,357
CCC,2014B,438796,Pass,0,-0.5756087977865317,-0.08542848452033482,349
CCC,2014B,439669,Withdrawn,0,-1.7380474344167003,-0.2797052878909182,47
CCC,2014B,440323,Withdrawn,0,-0.9063897038319002,-0.0891937634090086,279
CCC,2014B,440905,Fail,0,-1.659687724976763,-0.04128150882668109,50
CCC,2014B,441540,Withdrawn,0,-0.36574281158998095,0.1311104597185038,383
CCC,2014B,441606,Withdrawn,0,-1.1679019108547433,-0.2532121354197055,194
CCC,2014B,442954,Withdrawn,0,-1.8840878577105067,-0.26775010146795314,9
CCC,2014B,445777,Distinction,0,-0.7022599572297215,0.11507696380392933,294
CCC,2014B,445917,Distinction,0,0.781657801822843,0.16613374753114724,659
CCC,2014B,445972,Distinction,0,-0.36189143818092256,0.5009462353440185,390
CCC,2014B,446295,Fail,0,-1.3496077214828248,-0.6524246736714204,203
CCC,2014B,446628,Withdrawn,0,-1.60006516345577,-0.17847128349392663,79
CCC,2014B,447306,Fail,0,-1.6677455880414966,-0.41474728416918777,87
CCC,2014B,464236,Withdrawn,0,-0.3666599589813487,-0.16110414092382253,403
CCC,2014B,464724,Withdrawn,0,-0.4002595666804377,-0.19351263869473068,406
CCC,2014B,465406,Pass,0,-1.1431789245567099,-0.12764413436652258,197
CCC,2014B,465517,Withdrawn,0,-1.2254681378757464,-0.0820040150357673,173
CCC,2014B,465719,Fail,0,-1.910514097986679,-0.2864740106108514,5
CCC,2014B,465764,Withdrawn,0,-1.826887177365052,-0.13912591325535678,15
CCC,2014B,465843,Fail,0,-0.9618172746185298,-0.049391789841900395,231
CCC,2014B,466289,Pass,0,1.621758032049981,-0.9262482049091854,1006
CCC,2014B,466714,Withdrawn,0,-1.5558415238797665,-0.15275889520084168,84
CCC,2014B,467230,Pass,0,-1.2889854709249415,-0.25336820696348067,173
CCC,2014B,467753,Withdrawn,0,-1.030116172035551,-0.41219012786803066,251
CCC,2014B,467894,Fail,0,-1.570139961174495,-0.2987694653570799,100
CCC,2014B,468753,Fail,0,-1.4365545349054207,-0.2889879630299874,134
CCC,2014B,469113,Withdrawn,0,-1.1195241390091855,-0.2617691978286183,215
CCC,2014B,469732,Withdrawn,0,-1.7875358019307468,-0.17419204322613374,26
CCC,2014B,469761,Distinction,0,1.1945076404845258,-0.18217373356416386,820
CCC,2014B,470002,Withdrawn,0,-0.6545349392032408,0.10276350717916989,274
CCC,2014B,471018,Withdrawn,0,-1.3725523585134582,-0.3421247980856361,160
CCC,2014B,471580,Withdrawn,0,-0.3496274612193174,0.035773797246527364,424
CCC,2014B,471657,Pass,0,-1.3809043204554043,-0.0039039702091139576,121
CCC,2014B,471979,Pass,1,2.1703895041455845,-2.1012970202903083,1311
CCC,2014B,472087,Pass,0,-0.35166192337332397,0.29505102811063566,368
CCC,2014B,472309,Withdrawn,0,-1.4288583996801851,-0.23140405211742612,123
CCC,2014B,473965,Pass,0,-1.4215904449103072,-0.28738920838302273,141
CCC,2014B,474283,Fail,0,-1.0169068992123775,-0.22036566947329345,253
CCC,2014B,474759,Fail,0,-1.5826702532113546,-0.29409377800393605,89
CCC,2014B,475149,Withdrawn,0,-0.6845190659006117,-0.034202432502598815,299
CCC,2014B,475556,Withdrawn,0,-1.6684193126476268,-0.19499235675724017,57
CCC,2014B,475945,Pass,3,2.0008549777138005,0.24871970076280858,1306
CCC,2014B,476108,Distinction,0,0.5485593719924309,-0.26094945703330663,714
CCC,2014B,476868,Withdrawn,0,-1.5048919868281416,-0.20936326838774885,116
CCC,2014B,476937,Fail,3,1.903806842539312,0.6042390025113716,1014
CCC,2014B,477067,Pass,0,-0.4551402659516709,-0.1249843248537667,439
CCC,2014B,478025,Withdrawn,0,-1.2670342952339393,-0.2899619319902481,176
CCC,2014B,478212,Fail,0,-1.3389881908565093,-0.04720663578942041,127
CCC,2014B,478550,Fail,3,2.7368214963043997,-1.0986773886636136,1493
CCC,2014B,478977,Withdrawn,0,-1.3639588382357546,-0.09644637573997143,138
CCC,2014B,479607,Fail,0,-1.414259861413093,-0.4852368367860684,177
CCC,2014B,479725,Fail,0,-1.7907162397192748,-0.21764723744439207,34
CCC,2014B,479753,Withdrawn,0,-1.2764453246898304,-0.26770534634094917,177
CCC,2014B,480604,Withdrawn,0,-0.6618482705389701,-0.4294777516756229,346
CCC,2014B,480928,Withdrawn,0,-1.2592859565284291,-0.3612102516985804,206
CCC,2014B,480929,Distinction,0,0.1466585641719836,0.1717021418397213,464
CCC,2014B,480943,Pass,0,-0.7405191651271069,-0.2787653296706433,367
CCC,2014B,481024,Withdrawn,0,-1.2168481217153433,-0.14336157712837136,176
CCC,2014B,482280,Pass,0,0.006345647517124613,0.3374961216235626,506
CCC,2014B,482745,Fail,0,-1.0569123702902155,-0.3283964752844603,245
CCC,2014B,483108,Withdrawn,0,-1.2537535674882627,-0.2016575358418668,176
CCC,2014B,483267,Withdrawn,0,-1.1198644309752472,-0.25578423719323357,199
CCC,2014B,483275,Pass,0,-1.6481002407518126,-0.20617791196637233,66
CCC,2014B,483666,Withdrawn,0,-1.832520854622203,-0.3200846713466892,30
CCC,2014B,484174,Withdrawn,3,0.4409732373497908,0.8550646300017012,379
CCC,2014B,484305,Withdrawn,0,-1.4048831761293104,-0.3423690387971758,152
CCC,2014B,484464,Pass,0,-0.09388890506661128,-0.37733870980846435,475
CCC,2014B,485312,Distinction,0,-0.4068818232354715,-0.3080535252423119,433
CCC,2014B,485374,Pass,0,-1.4516473445004483,-0.1249981755307291,104
CCC,2014B,485594,Withdrawn,0,-1.4245070243839497,-0.3332133167768793,141
CCC,2014B,485604,Distinction,0,-0.06510569347180074,0.4839358076068386,519
CCC,2014B,485944,Fail,0,-0.8186150650707829,-0.16032515615591464,295
CCC,2014B,486378,Withdrawn,0,-1.7370626727828014,-0.34374284794669596,56
CCC,2014B,486737,Withdrawn,0,1.2619418013121082,-1.00239921371986,993
CCC,2014B,487494,Withdrawn,0,-1.8459787454116297,-0.12315453290033111,11
CCC,2014B,487629,Fail,0,-0.5571123946629364,0.24548704879268402,349
CCC,2014B,488431,Pass,0,-0.9686833684056825,-0.1813318835740705,259
CCC,2014B,489929,Pass,0,0.2210539033739981,-0.04260279289554588,569
CCC,2014B,490024,Pass,0,-1.2087150606204933,-0.06141315660011627,189
CCC,2014B,490081,Pass,0,-0.8101129689481922,-0.7278907009039484,350
CCC,2014B,490282,Pass,0,-0.34396929002507587,-0.38723144118757474,416
CCC,2014B,490297,Withdrawn,0,-1.094947197968447,0.15455506172200764,134
CCC,2014B,490587,Fail,0,-0.48855091423818325,-0.2748835372004768,383
CCC,2014B,490662,Fail,0,-0.8718360809601802,-0.17284013123666042,281
CCC,2014B,490665,Withdrawn,0,-1.760553851267083,-0.21068269144437277,40
CCC,2014B,490768,Withdrawn,0,-0.6986500921748099,0.19541854198268926,299
CCC,2014B,490769,Withdrawn,0,-1.1920528122442149,-0.046031219080768196,174
CCC,2014B,491170,Withdrawn,0,-1.511328917313016,-0.2295560424280728,114
CCC,2014B,491232,Fail,0,-1.7768870099841112,-0.18004558131200193,32
CCC,2014B,491742,Fail,0,-1.3461417414984371,-0.268652380255823,159
CCC,2014B,491843,Withdrawn,0,-1.3702168309671867,-0.022369331622098396,132
CCC,2014B,492357,Withdrawn,3,2.4779312733129086,0.5632463867342646,1465
CCC,2014B,492900,Pass,0,-1.3930335121290274,-0.16028119024378365,120
CCC,2014B,493822,Withdrawn,0,-0.6006655750902165,0.05251718121799834,411
CCC,2014B,493988,Withdrawn,0,-0.7360337395419326,-0.4899295428820587,353
CCC,2014B,494919,Pass,0,-0.4932133838869217,-0.36176070578258757,418
CCC,2014B,495320,Pass,0,-0.7012670465477122,-0.6153185987724945,381
CCC,2014B,496108,Withdrawn,0,-0.6989485054503045,-0.410693999609418,342
CCC,2014B,497080,Withdrawn,0,-1.580494578401581,-0.1454377786176631,74
CCC,2014B,498043,Fail,0,-1.4690364648110088,-0.17804855305795844,110
CCC,2014B,498138,Fail,0,-1.258440129310069,-0.1449495614054848,212
CCC,2014B,498741,Fail,0,-1.4465605680443812,-0.151680054116288,112
CCC,2014B,500006,Fail,0,-1.6910776260084728,-0.24724801669152616,71
CCC,2014B,500189,Withdrawn,0,-0.8391232376150257,0.02213185138475769,257
CCC,2014B,500597,Fail,0,-0.35543996794184846,-0.4549598653538938,445
CCC,2014B,501339,Withdrawn,0,-1.2553618570605751,-0.08911145936734667,136
CCC,2014B,501443,Fail,0,-1.0799454211345703,-0.19813123222580872,299
CCC,2014B,501652,Fail,0,-0.15232647269584945,-0.5237684197194447,568
CCC,2014B,502465,Pass,0,-0.7974833711393517,0.18982833353304465,206
CCC,2014B,502554,Distinction,0,-0.9347716015109235,0.11877861740637422,233
CCC,2014B,502833,Fail,0,-1.793199894008072,-0.1820996552271988,30
CCC,2014B,502868,Pass,0,-0.7780548087671274,-0.025145816428006038,272
CCC,2014B,502929,Withdrawn,0,-0.7721071740651276,-0.2258095269942549,280
CCC,2014B,503469,Fail,0,-0.28682074517671535,0.2404918347093676,382
CCC,2014B,503872,Withdrawn,0,-1.4445203268496958,-0.02885684358697566,102
CCC,2014B,504057,Withdrawn,0,-1.763980282975999,-0.26360254019603874,39
CCC,2014B,505235,Withdrawn,0,-1.0180281133717866,0.27357955108923315,162
CCC,2014B,505520,Withdrawn,0,-1.499867239036277,-0.2336151463589747,108
CCC,2014B,505767,Pass,0,-0.5989031546184802,-0.6233044476511777,416
CCC,2014B,505815,Withdrawn,0,-1.1627533293570325,-0.31911873021904824,247
CCC,2014B,506206,Distinction,0,1.0882955732957083,-1.1150044985480363,962
CCC,2014B,506380,Withdrawn,0,-1.917179194923199,-0.2852567813682071,3
CCC,2014B,507034,Pass,0,-0.7041319870385033,-0.24734073908146334,371
CCC,2014B,507388,Withdrawn,0,-1.3716913581302552,0.05866684052274404,146
CCC,2014B,507523,Pass,0,-1.4450412960350578,-0.2006587904693282,129
CCC,2014B,507671,Withdrawn,0,-1.0272333449249065,-0.17453468320990695,254
CCC,2014B,508025,Withdrawn,0,-0.1960836613880549,0.1504013383101333,496
CCC,2014B,509029,Pass,0,-0.6477191313878251,-0.75894639178942,416
CCC,2014B,509102,Pass,0,0.35098480546997046,0.014683755710998307,578
CCC,2014B,509183,Distinction,0,0.38985486715109446,-0.7548083327260107,654
CCC,2014B,509649,Fail,0,-1.4889412040120893,-0.05307657709028352,91
CCC,2014B,509839,Pass,0,-1.1716344583236908,0.028831216822928243,195
CCC,2014B,510070,Withdrawn,0,0.6671291960436765,-1.2576113135619744,888
CCC,2014B,510694,Withdrawn,0,-1.7952405570093395,-0.17724639800114664,23
CCC,2014B,510914,Withdrawn,0,-0.051125742955608657,0.12162018365339719,557
CCC,2014B,511473,Pass,0,-0.021622985608434717,0.6828530968762105,347
CCC,2014B,511657,Fail,0,-1.3377603980186419,-0.225688427176407,158
CCC,2014B,512353,Fail,0,-1.513235116834546,-0.4378840026154382,132
CCC,2014B,512475,Distinction,0,0.3330013563147921,1.3289490654246858,516
CCC,2014B,512582,Withdrawn,0,-0.6800803806256576,-0.8545251487744141,413
CCC,2014B,513638,Distinction,0,-1.5540960345159072,-0.09546272206148408,77
CCC,2014B,513934,Withdrawn,0,0.08909791181198135,0.15803076403853702,487
CCC,2014B,514000,Fail,0,-1.3830022121512597,-0.503611935262977,170
CCC,2014B,514186,Fail,0,-0.2869578201634787,-0.03659130423167922,383
CCC,2014B,515046,Pass,0,0.8192315986337112,0.20692889166954176,854
CCC,2014B,515107,Pass,0,-0.17447733007454597,0.4883267991476584,482
CCC,2014B,515278,Fail,0,-1.1079712751444246,-0.4465053133157633,243
CCC,2014B,515515,Fail,0,-0.6493232801746249,-0.21987556479649942,346
CCC,2014B,515774,Pass,0,-0.9188633206678156,-0.3731669138191506,294
CCC,2014B,515936,Withdrawn,0,-1.8021152231699165,-0.2120452628055083,25
CCC,2014B,516024,Pass,0,-0.782079660628096,-0.1242492174093039,291
CCC,2014B,516238,Distinction,0,-0.867432802746543,-0.06442779954762579,250
CCC,2014B,516496,Pass,0,-1.0818706015911932,-0.3246430277616787,231
CCC,2014B,516685,Withdrawn,0,-0.6385524809646106,-0.2112538008278703,337
CCC,2014B,516726,Distinction,0,-0.8202052246295892,0.03827610838870221,272
CCC,2014B,517999,Distinction,3,1.474266072023513,0.6123291843796403,772
